y,x1,x2
0.142398385,-0.536331448,-0.332274296
0.525737567,-0.358686979,-0.068865098
-0.41128983,1.069893216,0.848989088
-0.360574316,-0.247021222,-0.214059016
0.082873214,-0.993536294,-0.835763287
0.049922587,-2.507182976,-2.211280031
1.116416122,-0.393899676,0.206256015
0.126520262,1.080374692,1.023528373
0.095501195,-0.510056925,-0.360676085
-0.387516125,2.060079169,1.657191578
-0.629652746,-0.782469147,-0.968157616
0.870599596,1.421974823,1.696990003
-2.261613276,0.707722984,-0.245156224
0.318570721,-3.207250424,-2.717701096
-0.613251077,-0.036493369,-0.353957861
-0.514021351,0.145745606,-0.174533364
0.163461569,-0.542498873,-0.390668404
-1.231612614,1.103592979,0.46324632
-3.202110056,-0.961906664,-2.26007914
0.352459404,0.590467583,0.780717188
-0.627745333,0.866592901,0.415461525
-0.400899287,-0.640347934,-0.735172373
-1.26113763,1.984809632,1.300223174
-0.306820288,-1.313926469,-1.369746591
-0.09268695,-2.503551642,-2.326246738
1.120826987,1.167915645,1.519826292
0.271809486,-0.90957963,-0.746144472
-0.426786424,0.749613225,0.529746249
-0.448295562,1.058291333,0.589968351
-0.327159191,1.318846997,1.140867915
0.860637444,0.144288011,0.51392263
-0.500252015,-1.151938887,-1.28913431
-0.147074891,-1.436191792,-1.369365317
2.026695024,-1.01292753,-0.116525317
-0.616450867,1.022874366,0.601297549
1.442077224,-1.265609878,-0.534201347
-0.614197782,-0.565910256,-0.80895269
-3.071243036,-1.322140093,-2.472474145
1.599117096,-0.974987085,-0.212426826
-1.622098858,-0.651248854,-1.263358861
-0.787349946,0.262445241,-0.11126453
-1.630803546,-0.991414207,-1.70602935
-1.115050005,1.583697898,0.893529123
-0.656092428,-0.966686202,-1.105690721
0.677905536,1.298226971,1.521619771
-0.468470899,0.570312666,0.336557829
1.571943197,0.244185731,0.917972414
-0.5441704,0.121290838,-0.066651972
1.492291569,0.786315272,1.384168965
0.567232749,0.158199724,0.362104017
0.075485805,-1.202437822,-1.071204224
0.652391155,0.618639207,0.809926403
0.158481,-0.513601129,-0.462934911
-0.447139022,-2.112964946,-2.137322096
-0.246700356,-0.614230511,-0.652098348
-0.800578552,1.321698321,0.844041969
-0.823613673,-0.868808057,-1.214356916
-1.050197965,0.823896723,0.234478366
-2.166680943,0.768595872,-0.207720943
1.197224676,-0.365179657,0.23248753
0.075347058,-2.262455144,-1.935214539
-0.897325312,2.396604062,1.844885323
1.290585015,1.991705826,2.360334285
-0.444696567,-1.659584072,-1.647347648
-0.711207574,1.367216476,0.925412314
-0.252834857,1.008008116,0.756000465
2.634131366,-0.298746619,0.875190783
-0.689208794,0.312556656,0.04046261
-1.512146955,-0.018482672,-0.631988584
-1.016880845,1.113093867,0.545044948
1.036475896,0.49366891,0.808858735
1.109557329,-0.35633413,0.266048502
-0.804267341,1.425290389,0.866056605
0.572121151,1.426219235,1.503602985
0.049147188,-1.031139077,-0.841419836
0.796551768,-0.665221871,-0.239340661
1.862195044,-0.051497449,0.697167755
0.949484832,0.195590349,0.522583076
0.014279004,-1.520066198,-1.401803813
-0.749364001,-0.036153549,-0.54086692
0.694630327,0.731945983,0.887305037
-0.056482096,-0.2584961,-0.334331591
-0.103110581,1.668932892,1.375933852
0.745799344,0.49195014,0.640084916
-1.408835317,0.914320178,0.166719955
-1.238439369,1.611347261,0.889122859
0.263419746,-0.201862466,-0.001912673
0.261897335,0.10835347,0.262131256
0.861274474,0.332461406,0.738486691
0.598788527,0.498538035,0.678161134
0.917465292,-0.408043366,-0.021857609
0.045833437,0.025076787,-0.013305808
-0.648991739,-0.556333984,-0.845622623
-0.103330413,-1.434696544,-1.419834648
-1.499392529,0.01827031,-0.624883756
-0.11512063,-0.401825354,-0.265100647
-0.977216842,0.894785925,0.37644536
-0.316511373,-1.403681634,-1.407813373
0.64179129,-1.40451008,-1.040348265
0.119647434,0.925732355,0.84135512
-0.12941511,0.12509129,0.043415309
0.871376776,1.560854033,1.79264087
0.406154741,-0.257191159,-0.000713918
0.558528629,0.183180175,0.49584714
0.373202909,-0.394116646,-0.2227153
-0.162994019,-0.189417319,-0.229349077
0.826168752,0.396479878,0.759019042
-0.271130221,-0.062268706,-0.120249197
-1.208229162,1.054678165,0.573673765
-0.400247424,0.990612155,0.777325546
0.099692935,-0.652650902,-0.628160969
0.453020252,0.011940219,0.142747993
-1.615919971,-0.865474229,-1.421841067
-1.009157218,-0.138270545,-0.524373196
-2.397829069,0.27579235,-0.785081685
-1.850623211,-0.79910125,-1.548153413
-0.685880871,-0.554468934,-0.800886569
0.824878496,-0.125899869,0.206510394
0.668188487,1.006815653,1.184565594
0.864285924,-0.01974381,0.339044647
-0.91331303,-1.136909919,-1.368655926
0.570710138,-1.350262929,-1.093224693
0.590478654,-1.411589351,-0.913524209
1.840442547,1.37289474,1.950602288
-1.384347088,-0.023040486,-0.608435251
-0.134708351,-0.085135144,-0.170302572
1.667606436,-0.572530917,0.22437955
-0.389822328,-0.806918306,-0.933998646
-1.826202697,-0.104396589,-0.874431021
0.415468903,1.312547131,1.256114598
-0.55551889,-1.64118113,-1.696905417
2.291754533,0.877816761,1.75560678
1.298529278,-0.151946927,0.443985505
-0.07096823,0.183289333,0.182506656
-1.256696447,1.990138478,1.224065116
0.401038505,2.13561445,2.088017861
-0.602377695,2.051362374,1.521811213
0.135312616,-0.45726352,-0.355526741
-0.19229396,-1.021331111,-1.090496488
0.761668709,0.699384648,0.892188957
-1.483727365,-0.030685864,-0.60974313
-0.628989535,-0.632371562,-0.903597167
0.789062112,1.202485091,1.499317518
-0.69402782,-0.537882029,-0.777592832
1.029493518,0.52373075,0.883047337
0.644817676,0.326440196,0.604377879
-1.49540227,-0.063395751,-0.69185827
-0.951188434,0.461733802,0.060817396
-0.806197385,0.211655217,-0.227581865
0.330787779,-0.076969894,0.131053737
-0.749452862,0.852278861,0.416704558
-0.030841442,0.352831238,0.386626209
-0.397300785,0.712249117,0.374991653
-0.986963822,-0.024245698,-0.422632611
0.426058512,-1.100097243,-0.825344122
0.230207588,-1.170574226,-0.91584313
0.147276023,0.348318311,0.406840844
-0.847731136,0.624852015,0.225267792
1.455244382,-2.737005995,-1.783742733
-2.358953583,-1.277855544,-2.193784463
-0.438388143,-0.463590152,-0.676236733
-1.321663726,0.145660668,-0.539559733
0.434257466,-0.228777606,0.016060734
0.006769568,-1.750846981,-1.598291297
0.5214038,0.416993976,0.662596808
0.690700628,-0.946575405,-0.58133411
1.254856992,0.336893742,0.857286472
1.420240382,0.493093087,1.016981931
1.499066838,2.3883965,2.794802302
1.150491261,-0.876649045,-0.382680609
-0.200899041,-1.501216386,-1.313269365
0.592827814,-0.896311056,-0.420964941
-0.411501791,0.049064271,-0.142887475
0.03311504,0.480557677,0.377893779
0.333146178,-1.272195981,-1.030675669
-0.065616302,-1.657012648,-1.518033851
0.920592981,0.385526628,0.698627829
0.703331302,-0.416862765,0.020309119
0.080416271,-0.151623901,-0.038420312
0.328039732,-0.57615127,-0.294746386
-1.136789089,-0.883503135,-1.315132397
0.227432805,-0.065892559,0.060855111
0.686252748,-0.296907568,0.159373263
-2.214650938,-1.246227531,-2.028947656
0.151021481,0.242644601,0.312664583
-0.498009328,-0.617256783,-0.768519696
-0.412831728,0.411095124,0.107989765
-1.479834264,1.024643773,0.143735201
-1.63855763,0.353141921,-0.388606706
-0.147686724,0.807740035,0.626464924
0.582409568,-0.970591209,-0.50658791
1.200862564,1.07117963,1.520763013
1.286887121,0.624965756,1.158763473
-2.623109708,-0.607650915,-1.615849491
-0.138839845,0.033464071,0.002180642
-0.075082638,-0.70163905,-0.731414372
-2.226764073,-0.190216365,-1.101403776
-0.587194987,0.55467518,0.293633832
0.400380307,-2.280923382,-1.889886024
0.263544877,0.110571565,0.252821533
-0.184458695,0.606532852,0.418035981
0.668393165,-0.026882283,0.251258658
2.565090886,-0.656793541,0.659308795
0.502408004,0.197451562,0.425728677
-1.419330542,1.852509982,1.188769865
-0.122931209,-0.948581225,-0.976098754
-0.6708199,-0.679745856,-0.880117246
-0.418243175,-3.672334067,-3.545029637
-0.423750068,0.922790784,0.603497146
-1.123539187,1.286020577,0.730626
-1.419548226,0.147921712,-0.602484335
0.86525171,-2.018367762,-1.489126501
0.749420717,-1.119567296,-0.655011673
0.723891777,-0.691491843,-0.290565567
0.653640763,-0.563869077,-0.210811658
-1.166686832,0.315882649,-0.27740365
0.098799131,-0.360760364,-0.336741504
1.799111572,0.209688697,1.059290403
-0.173514632,-0.855888257,-0.872257715
0.076412119,2.206678248,1.998492533
1.187521733,-0.404777578,0.211062545
-0.969267739,0.756199561,0.266174408
-0.968948518,1.004091575,0.47044013
-0.865953391,-1.473302734,-1.564267996
1.59234735,-0.017034328,0.780168437
0.333436911,-1.039642627,-0.760293263
-0.332383392,0.918269914,0.659516647
1.179046792,0.902873787,1.30500009
0.659700863,-1.846655521,-1.414040587
0.524326465,-0.83531104,-0.674261301
-0.317713528,-0.290405272,-0.435740362
-1.701260242,0.428517481,-0.282840271
0.438514801,0.641738206,0.839729886
0.193131479,0.865217982,0.859374025
-1.428412157,-0.155843509,-0.765342379
2.211907517,-0.655855628,0.404909684
-0.272250298,-0.717886621,-0.774893081
1.313264202,0.015965546,0.511604242
0.856628031,0.316322709,0.675150943
0.262025933,0.320117926,0.38207496
0.517340829,-1.162789567,-0.742372512
-0.452948226,0.11662099,-0.006263339
-1.058318773,0.035165822,-0.389237684
0.595808722,-0.351147079,-0.121941862
0.614554443,-0.926742244,-0.567889769
0.224880808,0.200017011,0.287952366
0.285143959,0.239678633,0.377389974
-1.408412772,0.570439643,-0.012529214
-0.461486108,-0.193516959,-0.502696428
-1.908899664,1.405481289,0.471561965
0.644207628,0.902892082,1.074592429
1.402668393,1.099434257,1.558697812
0.310475047,0.494692535,0.490911727
0.108735033,0.407498391,0.360989447
0.446130279,-0.364300233,-0.101225509
-0.80857687,-0.486431245,-0.849205274
0.119124187,-1.694930014,-1.461144257
-0.678293128,-0.710549438,-0.994716092
0.331329107,1.003925489,1.026308091
-1.00135452,1.290029057,0.643605189
-0.0374412,-0.212488646,-0.163972147
-0.047417813,0.9057266,0.878689965
0.608531724,-0.777582659,-0.379892311
-0.130165784,-0.061017968,-0.10892116
0.988003881,2.202328901,2.442634907
-0.452840296,0.127424975,-0.063996865
1.285079172,-0.412536424,0.207678951
-0.554849999,-0.141855219,-0.336689595
-1.866204881,0.959998733,0.043499356
-0.373597355,-1.360272119,-1.377320227
0.911357676,1.200053365,1.366892847
-0.23470934,-0.313566829,-0.353594099
1.255825295,-0.700871236,-0.049556047
-1.092696968,-0.809737873,-1.106018144
-0.314927458,-1.904551901,-1.852357544
0.255982362,-1.334217669,-0.947204525
0.145876422,-0.433413602,-0.394258649
-0.884692344,0.857625797,0.364626498
1.690167643,-1.261364402,-0.412879757
-1.658562436,-0.338547408,-0.938888017
-0.247748709,0.870524515,0.733674081
0.487206932,-0.386162231,-0.111939116
1.018210407,-0.27767137,0.204356757
-1.584541377,0.119805886,-0.574677949
1.676108319,-0.081867196,0.715340145
0.386263973,1.39404582,1.437364427
-0.911977236,-0.523488937,-0.902401508
1.557953726,-0.725399845,-0.072610802
-0.566786996,-2.105864013,-2.104361042
1.617684135,1.188572366,1.883430267
-0.455775876,0.66809115,0.323846343
-0.396700098,-0.119544431,-0.338254285
0.418637738,-0.106132744,0.066825432
0.309770555,0.255455046,0.374327438
-1.074682196,0.101667404,-0.448085441
0.431488652,-2.211983293,-1.631482972
0.264909544,-1.518374388,-1.250505361
-2.441299148,0.292776718,-0.931979501
-0.420676044,-0.123077097,-0.315853748
-0.839484861,0.679804389,0.299478418
-1.620364295,-0.094843789,-0.856755718
-0.733216571,0.864403074,0.358554383
0.62756835,-0.633562467,-0.293298944
1.387819578,0.130347154,0.668023443
0.904520015,-0.647350257,-0.104308367
1.162770576,0.437459869,0.913412809
-0.276799384,-1.811340116,-1.666976966
0.077450431,-0.770384532,-0.689467365
-0.986740932,0.026434962,-0.45231859
-2.762576894,-0.175927753,-1.463673211
-0.225583366,-0.90220899,-0.870358048
0.005911774,1.426586997,1.277459196
-1.756917188,-0.005592733,-0.699112548
-0.158374471,0.537719972,0.4118182
0.315215219,0.476191054,0.545232576
-0.861506869,-1.576098231,-1.829911315
0.561821122,1.883269547,1.943445821
-1.525029079,0.614267996,-0.178472283
-0.154126365,0.402060777,0.3272505
0.199596522,-0.324320666,-0.253771439
0.98172711,-0.623068319,-0.224615395
0.123447675,-0.57604268,-0.458233315
1.125544925,0.08527678,0.57164303
-0.647147939,0.827220664,0.461817964
1.589331649,-0.291987383,0.506275236
-1.202931801,-0.85096072,-1.263956093
-1.459536892,1.21954074,0.455100593
-0.327014082,0.458388111,0.244295274
0.560612256,0.44132253,0.675674672
0.682943698,-0.973500429,-0.485728027
0.079474283,-0.309948687,-0.235078581
-1.560961404,-0.249622325,-0.930966526
2.485709634,1.731541397,2.654108974
-0.396870337,0.758335292,0.501857754
0.345247685,-1.241568285,-0.81269539
1.470270724,0.199760136,0.811985682
-0.872977293,-0.022585234,-0.406199078
0.045288362,0.478548019,0.482269551
1.986352166,0.36993027,1.207533857
-0.416137567,0.186017181,-0.07326033
-0.590996729,0.925257991,0.545174178
0.057797018,-0.364761181,-0.295408119
-0.655839248,0.941729418,0.578110251
0.174946536,-1.028150372,-0.815926853
-0.310002627,2.270793413,2.032074008
0.254684977,-1.062633128,-0.796611238
0.56715978,-0.608150793,-0.207729594
-0.442208406,-0.957453552,-0.992736804
0.251244154,-1.320955027,-1.118104683
-0.67595679,-0.938541035,-1.084078405
-0.053817188,2.192548787,1.985465337
1.326418622,1.055537128,1.514242841
0.231954119,1.458703259,1.42198829
-0.552878228,0.584294284,0.283570614
0.567421354,0.696818112,0.948388266
-0.069519348,-0.235061817,-0.143770901
0.38713847,-0.611837295,-0.391859244
-0.351539612,-0.540305983,-0.738368034
0.996587604,-1.656948475,-1.014720092
-1.72133812,-1.950894403,-2.554116136
0.415847105,1.159619995,1.281240411
-1.501232225,0.612459919,-0.092486454
0.293257015,-1.185321091,-1.007185175
1.328983448,0.16583553,0.772556279
0.023111975,-0.245331188,-0.360622135
1.26387145,1.933433669,2.385089033
0.303009716,1.519339836,1.556095634
0.407220486,1.018851486,1.088859905
-1.906889015,0.922442186,0.063176476
1.099099425,-1.635927597,-1.041898963
-0.15193257,1.860699346,1.569205191
-0.841702736,2.363631407,1.76172477
0.043420402,-0.777719685,-0.6220767
1.432773702,-1.171157382,-0.424539803
0.804843297,1.144047634,1.344074937
-2.576227158,-0.197394412,-1.268900307
0.806367553,-1.480456467,-1.01604154
-0.374702899,-0.513028869,-0.55463036
-1.316668156,-0.653605276,-1.229745343
-1.479563916,1.0782085,0.293305854
0.340662687,-1.023900279,-0.695131149
-2.083134438,0.230539847,-0.724276221
0.676571752,-1.095805394,-0.624120899
-0.848894704,-1.120628777,-1.32382974
1.081860885,0.393042665,0.791889803
-0.207593631,-0.17130158,-0.335204401
0.107621495,0.137753137,0.128395223
-1.142310386,1.172601211,0.531057019
1.644308513,-0.324341842,0.428113002
0.755027421,0.931161395,1.236932364
0.239200372,0.661105152,0.786956295
0.354764206,1.519537211,1.537543552
-0.930108583,0.556187382,0.005062947
0.511231408,-1.20784945,-0.885026878
0.677647758,-0.745866264,-0.468085818
-0.100831138,-0.596050601,-0.508272857
-1.09789471,-1.405269703,-1.784278876
1.433979958,0.867227494,1.352700404
-1.542530338,0.381296559,-0.413878901
-0.148862766,-0.679012846,-0.699248613
0.39858805,0.604565521,0.733362924
-1.622330593,0.639322874,-0.149510761
1.110280331,0.389377207,0.802054259
2.050352868,0.456598485,1.231011057
-0.056413247,-1.004392867,-1.011919039
0.228899409,0.246721227,0.370540652
1.508019884,0.431640865,1.039602628
0.086863183,0.865621162,0.755203182
-0.896436237,-1.020059083,-1.246646068
0.685844421,-1.624596749,-1.119012727
-1.15980329,0.163136651,-0.288760963
-0.78459391,0.561728963,0.146254427
1.214581735,0.653679241,1.14834555
-1.752121154,-0.453048967,-1.27880541
-0.21243019,-0.235159069,-0.325782289
-0.342960094,-0.320797963,-0.515847321
-0.720405441,-0.578533637,-0.812106459
1.437000675,-0.605680288,-0.051141046
-0.345147839,-0.991756775,-1.008862374
-0.077989086,0.50565767,0.505380344
-0.241619636,-2.120481795,-2.051187569
0.318012094,-0.09758308,0.047327823
-0.947165861,-0.547482606,-0.864908932
2.372953089,0.990752223,2.047170944
-0.577163747,-0.926666575,-1.089227193
0.903517979,1.277765235,1.415722646
-0.605766262,-1.579403814,-1.611063292
1.75643087,1.185857683,1.829287679
-1.576781674,-0.465641584,-1.186661211
1.465299551,-1.240983988,-0.441937784
-0.33099407,-1.420737807,-1.434231458
2.059389956,1.705426853,2.313855697
-1.26835764,-0.989924903,-1.370823641
-0.441666199,-0.135126678,-0.266234752
-0.772888556,0.375907966,0.026073605
-0.101039266,1.414416904,1.195912725
-0.026260956,-0.922443256,-0.865710141
-1.512812517,0.250627433,-0.330638602
-1.341278951,-0.938521722,-1.425546366
-1.819474947,-0.634817887,-1.379644155
-1.100851603,-0.224526699,-0.625413741
0.231566635,-0.292292538,-0.182609392
-1.728664973,-0.51449909,-1.199827997
0.365980942,-0.644432276,-0.356964263
1.197425398,0.074619972,0.505256005
-1.036355745,0.320431692,-0.132097046
0.349617955,1.253579614,1.276110661
-1.069321209,1.20758306,0.56901292
0.119801388,0.538498227,0.527516837
0.407234206,-0.032644391,0.076450082
-0.656205133,-0.679013734,-0.848838267
1.153317363,-1.794753292,-1.202035931
0.162547075,0.98114053,0.908943622
-0.003494228,0.171570992,0.058426678
0.629141192,-1.676615939,-1.161776353
1.117654538,-1.234937937,-0.703668953
0.597790918,0.300357952,0.5212494
-0.807675019,0.112519627,-0.258832435
0.054844905,1.299272888,1.164355369
-0.808923016,-0.524372142,-0.838484498
-0.643213251,0.341209617,0.118893446
1.353706665,0.478161675,0.998862869
-1.443683945,-0.98728206,-1.584926343
-0.060487913,1.949865232,1.639244187
-1.181081883,-0.245577759,-0.753894741
-0.560563331,-1.005394359,-1.090704901
0.193539953,-1.523416564,-1.303889669
0.111500238,0.810841741,0.6863344
1.707814785,-1.603304911,-0.705365805
-0.859039877,-0.816634773,-1.149902901
-0.590834097,-0.625646895,-0.867043373
-1.265185029,-0.143602719,-0.801980553
0.856396068,-0.495219746,-0.142839899
-0.730084803,-1.626535296,-1.886825793
0.515454014,-0.276509402,-0.074586183
2.060730478,0.344606665,1.265925325
1.254803888,-0.283115862,0.266872956
0.622383333,1.919508905,2.054438529
1.33379026,0.276129808,0.946305825
-1.333776151,0.04065688,-0.565214479
0.784792631,-0.024918237,0.341026202
1.417347259,0.036719312,0.581036712
0.936442719,-0.93954111,-0.51598476
-0.56916718,-0.959960138,-1.056834531
-0.433652438,-0.328477805,-0.442026535
-1.675680818,0.403247321,-0.347270816
0.011462033,1.136610396,1.122855795
0.883083334,1.38091618,1.705859501
-0.756542158,-0.30095736,-0.53484995
0.568092591,-0.309739974,0.011847671
-0.594445713,-0.874378273,-1.065293876
0.508633317,-0.12541469,0.149244884
0.277780286,-0.287287616,-0.176785461
0.227813483,-0.442708614,-0.403578351
0.66892733,-0.07746356,0.185449641
0.009676441,-0.464113778,-0.342918247
-0.47103777,0.436242739,0.214919881
-0.011196794,1.317881175,1.11848246
1.213257603,-0.125606121,0.436881077
-1.931843101,-1.862989585,-2.405308272
0.278337589,0.502638602,0.611429879
0.312967464,-1.420289242,-1.157803656
0.323512373,1.384329597,1.296460976
-2.450874546,-1.211902842,-2.230586059
1.047971529,-0.596926384,-0.184029143
0.194250348,0.47641302,0.510327231
0.993300123,0.842571779,1.142376647
0.203297779,-0.891012148,-0.61287003
-0.686792486,0.913965086,0.515720176
-0.766360334,-0.040230986,-0.332858694
-0.215418121,0.206908048,0.077903515
0.540246348,2.28605222,2.335724092
-0.218519919,-0.552558461,-0.510878305
0.598372995,0.318354223,0.509863421
1.862520589,0.344939253,1.081134624
-1.075763275,1.012864834,0.480059498
1.814545938,1.133194411,1.714255747
0.776279523,-0.902250001,-0.466202239
-0.475201766,-0.088004686,-0.266735273
0.874979459,0.48732334,0.794635686
-0.589803893,0.456318304,0.257729855
1.311703865,0.179125993,0.683916516
0.8740681,-0.788792309,-0.297089835
0.3305292,-0.81655002,-0.658841507
-0.440135815,-0.184324932,-0.266369595
0.115378225,-0.22297365,-0.203584136
1.092810316,0.183962856,0.596980409
0.302741226,-0.927638409,-0.730352593
-0.372481789,-0.818626748,-0.932443286
1.014091867,0.068640491,0.379653017
-0.720111818,0.348158031,0.029243359
-1.497666368,0.042250445,-0.650075484
-0.35187776,-0.861929385,-0.886318862
-0.709225753,-0.40144302,-0.657952356
2.130099243,-0.082388932,0.754662509
0.651661481,0.881183041,1.132984042
-0.756953613,-0.618337367,-0.93411962
-1.402583713,0.422602665,-0.211930037
-0.674570076,1.312534178,0.867810949
-0.993744129,-1.273485843,-1.643380073
0.309421147,-1.194816039,-0.850014101
0.38677721,1.018464369,1.155937619
-1.168564237,-0.500687367,-0.977478811
-0.248999626,0.635730837,0.525791169
0.555793413,0.129698642,0.35393706
-1.193891878,-0.10089552,-0.446295757
2.421351289,0.494440449,1.602621625
0.433492093,0.47966926,0.543280153
0.52405184,0.374640546,0.577699214
-1.497916506,0.339148728,-0.412350783
-0.527525054,-0.521874199,-0.639261003
1.730959341,0.752503759,1.400877307
-0.235857233,0.902047284,0.694937503
-0.390141924,-1.133865484,-1.277249889
0.681736807,0.050944117,0.34514687
-0.118798187,0.733600549,0.660627768
-1.216849766,-0.110264007,-0.666903353
0.492887566,1.247626455,1.413802532
-1.364083574,-0.036176994,-0.690562138
1.021387681,0.408047167,0.774114547
1.387905927,-1.266077751,-0.481411503
-0.694355561,1.724627206,1.307176545
-1.053795021,-0.013360329,-0.424240246
0.341343975,0.932846375,0.933971235
0.343462602,0.016951218,0.135073363
2.180846916,-0.821461556,0.209089765
-0.157931107,0.484649294,0.257026816
0.741601787,-0.441861795,-0.069770701
0.826842471,-0.259135399,0.07787139
1.263235298,-0.870069963,-0.187189969
-0.398666846,1.25193438,0.920854976
0.186995233,-0.820667688,-0.749645279
0.859783229,0.985541265,1.288580427
1.610839865,-0.515186685,0.239434308
-1.961708961,-1.064434363,-1.925518485
0.017390466,1.561717386,1.397764697
-0.035237731,-0.046334422,-0.102614004
0.287419504,1.416429467,1.423973115
1.540331805,-1.707914062,-0.857694862
0.06296367,1.672460918,1.585485155
0.296493873,-0.740146043,-0.472093647
0.22239811,-0.598203542,-0.513161344
0.144360163,-0.547030871,-0.584837704
-0.293453854,0.039352529,-0.083029012
-1.421301676,-1.40787168,-1.922729264
0.475898328,-0.224755337,-3.38E-05
-0.087946629,0.071297866,0.036316181
0.349279032,0.954014732,0.869741255
-0.776264356,-0.072272108,-0.321819428
-0.104052092,-0.868476525,-0.823199314
0.810912373,1.48285175,1.692102098
1.463536545,-0.500233258,0.184195063
-0.462992944,-0.350224197,-0.428472005
-1.743845853,0.373618596,-0.373571986
-0.740730901,-0.142508159,-0.427650953
-0.799049591,-0.858261224,-1.044119312
-0.683111941,-0.463608293,-0.761086599
-0.62503713,0.571022434,0.237498281
1.161329582,-0.568674643,-0.190618574
-1.220569938,1.294743564,0.699041479
1.451222707,-0.273609912,0.473268008
-1.016522478,1.00899406,0.428664664
-0.280612925,0.353099948,0.111538211
0.811319301,0.190764032,0.525462214
0.831690175,-0.294474127,0.214371155
1.099934051,-2.479161618,-1.761979865
-0.653372394,0.252633443,-0.083742181
1.078707839,0.061005932,0.616890558
0.210962328,0.396811292,0.468104321
0.977165105,0.387209941,0.754113645
0.467023597,-0.429581519,-0.065066237
-0.749697638,-0.147171595,-0.576053688
-0.576438399,0.178253356,-0.154539281
-0.852919101,0.089179864,-0.276901148
0.794561866,-0.398035581,0.001521164
-0.577807438,-0.78697785,-0.834149478
-0.640409369,-0.590178932,-0.726239218
-0.345137022,-0.180031366,-0.350143626
-0.159428519,-0.158511321,-0.238871321
-1.523717181,1.152419554,0.3032668
-1.716336125,-1.142157132,-1.826850233
1.619259486,0.17186121,0.797284683
1.341795877,0.02539787,0.589416842
-1.119756514,-1.030694718,-1.390356198
-0.968203294,-0.287449174,-0.693916265
-0.120300543,1.238434274,0.965269006
-0.217596416,-1.174399697,-1.125141652
-0.02850588,-0.726396597,-0.632655385
-0.886583793,-0.164653765,-0.417329648
1.755696614,2.274462876,2.831302679
-0.962545161,-0.365252418,-0.82065125
-1.481059651,0.568619751,-0.160045015
-1.030383127,-0.730848264,-1.158721676
1.575003753,2.865520378,3.211325809
0.683009753,-0.276177995,0.032189301
-0.500162401,-1.067430987,-1.173173646
0.515104843,-0.307085125,-0.034288663
-0.748205322,-1.146829216,-1.424201599
0.623496953,-0.619994273,-0.187757637
0.343176401,-1.240265793,-0.972385526
2.107941935,-1.885223192,-0.772514663
-1.456228753,1.86372288,1.020925628
-1.10570819,0.005736025,-0.49077633
0.395107553,-2.411910496,-2.079740251
-1.735438198,0.397747251,-0.363221273
-1.429032789,-0.010241358,-0.761501401
0.485733745,1.025774304,1.105714001
-0.449913621,0.509637972,0.278063438
1.414014414,1.00643875,1.65316795
-1.279002714,0.455831569,-0.109982875
-0.301905489,-2.263349567,-2.196400666
-0.444002398,1.583647309,1.229979909
-0.51469442,-0.515278163,-0.693946842
-0.663354843,0.568520206,0.267558407
-0.196465408,0.427246135,0.333842271
-0.848490763,0.391087634,0.031030371
0.434563137,0.459020233,0.57209363
-0.36705568,-0.396669692,-0.513554729
-0.389543812,0.481401351,0.311580521
0.170762281,1.755457257,1.571159758
1.350223041,1.185352302,1.56985142
-1.567237023,-1.770816575,-2.204173875
0.169722721,-1.643000282,-1.418784617
-0.506931721,-0.028976732,-0.260393424
-0.38695445,2.000213202,1.683492829
1.603471505,-0.386848502,0.188512406
0.591851132,-0.740667453,-0.304262329
-3.119117515,0.439571796,-0.868505472
0.519748732,-1.341638533,-0.987899545
0.196462121,1.993967524,1.883090397
-0.165478167,-0.449565663,-0.46875093
0.07788878,1.528841829,1.435494384
-0.584927496,-0.577379539,-0.691403175
-1.286403188,-0.24662328,-0.742198466
0.256447583,-2.275690758,-1.899775942
-0.335019467,1.64186498,1.428499039
2.081978264,-0.62741906,0.327996342
-1.626880757,-0.181106472,-0.912678364
-1.994305317,-0.64273931,-1.477898324
-0.425162391,0.765008258,0.518073202
0.26212411,-0.038051237,0.103288443
0.709368621,1.996702961,2.120442852
0.254998266,-0.074229917,-0.043930389
0.232268246,-0.96761549,-0.703760125
-1.104323147,-0.978740565,-1.30297489
0.902551178,1.507211997,1.855462683
0.242243985,0.430043767,0.527846217
-0.332283007,-0.757225235,-0.82235214
-0.211978702,-0.807954258,-0.735175952
-1.959508459,-0.141002378,-1.009629059
-0.623653062,0.183869808,-0.161168889
1.451357609,-1.317495184,-0.478463518
0.767055439,1.916790772,2.121127877
1.189440425,1.917564922,2.203366754
-0.214115231,0.566982327,0.444942011
1.587337601,-0.677570523,0.009492987
1.421780958,0.115346338,0.745781288
0.882265116,-0.544252646,-0.081097583
-0.913803007,0.016968836,-0.340174752
-0.520616297,-0.179520194,-0.29325085
-0.454711032,0.192202091,-0.043980062
-1.323814828,0.362940956,-0.347782242
0.118458537,0.334734288,0.281839886
0.318446712,-0.713360744,-0.449566208
0.357445024,1.034982071,1.057876604
0.886737906,-0.036887531,0.487377674
-0.23166581,-0.984902535,-0.896767366
-0.258114873,0.440194175,0.299950259
-0.025624328,-0.432766208,-0.367305261
0.599289804,-0.095218774,0.287953155
-0.024755236,0.619146889,0.530570663
-0.562201593,0.183507546,-0.104642062
1.478720755,1.861341823,2.195479155
-1.131607934,0.987626108,0.369355897
1.372237898,1.041062082,1.51621738
